vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,green_N,green_S,green_E,green_W
36,39,59,110,1,3,1,0,0,2,2,0,66.3,72.7,105.7,198.0
116,159,62,53,1,0,1,2,3,1,3,1,207.3,285.2,110.10000000000001,97.4
151,1,21,66,0,0,1,1,2,3,2,3,269.8,0.0,37.300000000000004,117.3
49,55,21,165,0,2,0,2,0,1,2,2,88.2,101.0,35.800000000000004,298.0
52,64,61,75,2,2,1,0,2,0,0,1,94.60000000000001,118.2,111.3,134.0
6,54,43,8,3,2,2,3,3,3,2,3,12.3,97.2,78.4,15.899999999999999
40,97,26,9,3,3,1,1,2,2,3,0,74.5,177.1,45.300000000000004,17.7
92,39,44,42,1,0,2,0,3,0,2,1,164.1,70.2,80.2,74.60000000000001
32,51,128,64,1,2,0,2,1,2,0,1,58.1,92.8,230.4,117.2
44,44,95,6,3,0,1,0,3,2,0,2,80.7,77.2,172.5,8.8
11,80,52,9,0,0,0,0,3,2,2,3,16.8,142.0,91.60000000000001,13.2
43,50,17,57,2,0,0,2,3,0,0,0,77.4,90.0,30.6,105.60000000000001
8,44,57,27,0,3,3,0,2,0,2,2,12.4,83.7,105.10000000000001,46.6
5,109,12,29,3,3,2,3,1,2,2,0,12.5,198.70000000000002,22.6,56.7
8,87,192,12,2,2,1,2,2,3,2,3,15.399999999999999,156.6,345.1,21.6
32,49,34,12,1,1,2,1,0,1,3,1,59.1,88.7,61.2,22.1
7,12,2,49,1,0,0,3,2,1,0,0,12.1,20.6,3.6,92.7
69,48,70,84,2,3,1,1,2,2,1,3,125.2,88.9,126.5,149.70000000000002
27,80,4,12,2,1,2,0,3,1,1,1,48.6,144.5,9.2,20.6
155,34,5,26,0,1,2,1,2,1,1,2,277.0,61.7,11.0,46.300000000000004
11,46,16,25,3,2,1,0,3,0,3,0,21.3,85.8,27.3,45.0
68,42,61,185,3,3,2,0,3,0,2,1,123.9,80.10000000000001,110.8,332.0
23,40,11,18,3,0,2,3,1,0,3,3,44.9,72.0,19.8,33.9
60,62,39,19,1,0,0,3,3,0,0,2,106.5,111.60000000000001,70.2,36.7
43,66,26,13,2,2,1,0,0,2,3,3,80.4,119.8,45.300000000000004,20.400000000000002
20,3,9,13,1,0,1,0,0,3,2,0,37.5,2.4000000000000004,15.7,23.400000000000002
8,65,17,64,0,3,0,1,1,2,0,2,13.4,119.5,30.6,114.7
43,55,77,170,0,1,3,1,3,1,0,2,74.4,99.5,143.1,305.5
64,41,49,11,1,2,0,2,3,3,1,1,113.7,73.8,87.2,21.8
15,43,41,28,2,2,2,3,2,3,1,2,28.0,77.4,75.8,52.9
2,18,84,16,0,3,1,0,0,3,1,0,3.6,33.9,151.70000000000002,28.8
37,44,1,66,0,1,1,0,2,2,0,2,64.60000000000001,78.7,3.3,116.8
13,37,16,36,2,2,1,1,1,0,3,2,25.400000000000002,69.60000000000001,27.3,64.3
70,67,47,59,1,2,1,1,1,2,0,0,126.5,121.60000000000001,86.10000000000001,107.7
144,0,55,41,0,0,0,3,2,2,1,0,257.2,0.0,98.0,78.3
58,148,23,121,1,0,2,2,2,3,1,0,103.9,263.40000000000003,43.4,220.8
57,74,28,199,2,1,2,0,1,2,2,1,104.60000000000001,132.70000000000002,51.4,357.2
46,31,63,41,3,0,1,1,0,1,3,1,87.3,54.800000000000004,111.9,74.3
8,68,61,44,2,1,1,2,3,1,2,0,14.399999999999999,122.9,109.3,82.2
154,18,45,34,1,3,2,2,0,3,1,0,278.7,33.9,83.0,64.2
39,9,39,45,2,3,3,0,0,3,3,3,73.2,17.7,71.7,78.0
11,54,33,127,0,3,0,3,3,3,3,3,16.8,98.7,56.4,230.1
24,24,187,36,3,3,3,1,0,0,3,2,47.7,47.7,338.1,64.3
83,62,43,25,3,3,1,1,0,3,0,0,153.9,113.10000000000001,78.9,46.5
16,64,59,93,1,3,0,3,3,3,2,0,27.3,116.7,104.2,171.9
11,27,149,54,0,3,3,2,0,3,2,0,19.8,50.1,270.7,100.2
57,70,36,59,3,0,3,2,2,2,2,2,105.10000000000001,124.0,67.3,107.2
59,14,68,55,0,1,0,1,0,3,1,3,106.2,23.7,121.4,97.5
132,7,121,15,3,2,2,0,1,2,3,1,241.1,13.6,217.8,26.0
182,168,35,11,1,2,0,2,2,3,3,1,327.1,302.40000000000003,60.0,21.8
130,194,53,16,2,0,1,3,0,3,2,3,237.0,346.2,94.9,30.299999999999997
70,63,11,125,3,2,3,2,3,2,1,1,127.5,114.4,23.3,227.0
122,32,137,46,0,0,0,0,2,1,1,1,217.6,56.6,245.6,81.8
58,176,65,39,3,3,3,0,2,1,1,1,106.9,320.3,120.5,69.2
18,46,25,51,2,3,1,2,3,0,3,0,32.4,87.3,43.5,94.8
57,42,6,67,1,0,1,0,1,1,1,2,103.10000000000001,74.60000000000001,11.3,118.60000000000001
32,54,70,52,0,1,0,3,3,1,3,0,54.6,97.7,123.0,98.10000000000001
5,35,75,65,3,0,0,1,0,3,2,3,13.5,60.0,133.0,115.5
59,56,10,34,2,1,3,1,0,2,0,2,109.2,100.3,22.5,60.7
26,15,56,40,2,2,3,3,0,1,2,3,49.800000000000004,29.0,103.3,73.5
198,37,100,12,3,2,0,0,0,3,2,1,360.90000000000003,66.60000000000001,178.0,20.6
165,195,43,50,1,0,0,2,1,2,0,2,297.5,349.0,77.4,91.0
49,59,114,155,2,3,0,0,3,1,3,2,88.2,109.7,202.20000000000002,277.0
115,151,9,62,1,3,1,1,1,0,2,0,207.5,276.3,15.7,113.10000000000001
28,57,59,51,0,1,1,3,3,2,3,2,47.4,102.10000000000001,104.7,94.3
143,37,107,42,0,3,3,0,2,0,1,3,255.40000000000003,71.10000000000001,196.1,72.60000000000001
29,41,34,27,2,1,2,1,3,2,3,0,52.2,73.3,61.2,50.1
124,33,43,121,1,1,3,0,3,1,2,3,221.70000000000002,59.9,79.9,214.8
51,19,45,39,1,2,3,1,2,0,1,1,91.3,37.2,84.5,70.7
28,34,17,70,0,1,1,2,2,2,0,1,48.4,60.7,32.1,128.0
66,47,95,29,3,2,3,2,2,0,1,2,121.3,87.60000000000001,174.5,53.2
61,18,41,14,0,3,0,1,2,0,1,0,107.8,36.9,72.8,26.7
116,10,34,27,0,1,2,0,3,3,1,1,205.8,16.5,63.2,47.6
200,49,42,49,1,2,0,2,1,2,3,1,360.5,89.2,72.60000000000001,90.2
21,62,42,48,3,2,2,0,1,2,3,2,41.300000000000004,112.60000000000001,75.60000000000001,84.4
22,36,24,19,0,2,3,1,2,2,0,1,37.6,65.8,47.7,34.7
28,167,62,49,1,3,3,1,1,0,3,2,50.9,305.1,113.10000000000001,87.7
50,121,28,20,1,0,0,2,3,3,3,2,88.5,214.8,47.4,37.0
46,30,66,4,1,2,3,2,1,2,2,3,83.3,55.0,121.3,7.199999999999999
199,51,45,16,0,1,0,2,1,0,2,3,357.2,93.3,79.0,28.8
171,26,90,61,1,2,2,2,0,3,3,1,309.3,46.800000000000004,162.0,111.8
61,174,105,198,3,3,3,1,3,0,1,0,111.3,317.7,192.5,357.90000000000003
32,39,56,16,2,1,3,0,2,3,0,1,58.6,68.7,105.3,27.8
36,114,38,7,0,0,0,1,3,3,2,3,61.8,202.20000000000002,66.4,11.1
107,18,49,29,2,2,0,0,3,2,2,0,192.6,33.4,86.2,52.2
26,9,8,13,3,0,3,0,3,2,0,0,48.300000000000004,14.2,18.9,23.400000000000002
59,37,22,43,2,2,0,1,1,0,2,2,108.2,69.60000000000001,37.6,76.9
67,56,9,37,3,0,3,0,1,0,3,1,124.10000000000001,100.8,17.7,65.60000000000001
63,23,23,27,2,1,0,2,0,3,1,0,116.4,39.9,40.4,51.6
42,16,195,114,1,0,3,0,0,0,1,0,77.10000000000001,28.8,354.5,205.20000000000002
69,166,11,63,2,0,0,3,0,1,0,1,127.2,297.8,19.8,116.9
14,1,4,74,3,3,0,0,1,3,1,3,28.7,3.3,6.2,130.20000000000002
177,53,3,19,0,0,0,3,0,3,1,2,318.6,92.4,4.4,36.7
61,38,153,42,1,0,0,3,2,3,2,0,109.3,65.4,273.40000000000003,80.10000000000001
61,56,73,3,2,3,1,1,1,0,3,2,111.8,105.3,129.9,4.9
32,39,86,0,0,0,0,3,0,0,0,3,57.6,70.2,154.8,0.0
69,3,12,8,0,2,1,2,3,3,0,2,121.2,5.4,23.1,15.399999999999999
7,36,23,66,2,1,1,0,1,3,2,1,14.6,63.3,40.9,117.8
26,41,4,11,3,0,0,0,0,3,0,3,51.300000000000004,70.8,7.2,16.8
13,55,68,148,1,0,1,2,3,2,0,0,21.900000000000002,97.0,123.9,269.40000000000003
116,2,55,38,0,3,0,0,3,0,3,2,205.8,8.1,96.0,66.4
49,18,25,56,2,1,0,3,3,2,2,1,88.2,31.9,43.0,104.3
41,50,4,114,2,3,0,1,2,3,3,0,74.8,91.5,4.2,206.70000000000002
12,11,8,150,2,2,0,3,0,2,0,2,24.6,20.8,14.4,272.5
60,108,60,199,0,3,3,1,2,3,3,0,106.0,195.9,109.5,359.7
39,50,21,25,1,2,1,3,3,2,1,0,68.7,91.0,38.300000000000004,49.5
29,122,63,69,2,0,3,3,3,2,1,3,52.2,217.6,116.9,125.69999999999999
41,43,30,57,0,2,0,3,3,0,3,2,70.8,80.4,51.0,105.10000000000001
196,17,35,17,1,2,3,1,2,1,1,1,352.3,32.6,66.5,31.1
0,28,34,28,1,2,3,2,0,3,0,2,0.0,50.4,65.7,51.4
126,39,66,56,2,2,0,3,2,3,3,3,227.8,70.2,115.8,102.3
7,38,151,119,2,0,2,1,1,3,1,1,14.6,65.4,273.8,214.70000000000002
18,187,58,5,1,2,3,2,2,0,2,2,31.9,339.6,106.9,10.0
53,7,42,68,2,1,0,2,1,0,1,3,97.4,14.1,74.60000000000001,122.4
44,14,16,25,3,0,2,2,2,1,3,3,81.7,24.2,28.8,45.0
76,24,44,12,0,0,2,0,2,0,0,1,134.8,43.2,82.2,20.6
59,18,60,187,3,3,3,2,3,1,2,1,107.7,35.9,110.5,338.6
23,97,25,176,1,0,2,0,2,0,1,1,40.9,174.6,47.0,315.8
67,0,24,37,0,1,0,0,2,0,1,0,118.60000000000001,0.0,42.2,66.60000000000001
66,42,34,52,1,3,3,3,1,0,1,1,119.3,80.10000000000001,64.7,97.10000000000001
6,21,42,63,1,1,1,3,1,3,1,1,11.3,36.300000000000004,76.10000000000001,116.9
44,55,4,59,1,2,0,3,0,3,1,3,80.7,99.0,6.2,107.7
28,17,164,41,1,3,1,2,0,1,2,2,51.9,34.1,294.7,74.8
67,37,65,65,0,0,0,0,1,2,3,3,119.60000000000001,64.60000000000001,114.0,114.0
31,35,31,56,0,0,2,1,3,0,2,0,52.800000000000004,63.0,56.800000000000004,102.3
0,42,53,68,0,3,0,1,0,2,1,3,0.0,78.10000000000001,94.4,120.9
123,50,28,30,1,1,3,1,1,2,2,0,221.9,89.5,52.9,55.5
187,133,54,22,0,1,2,1,1,1,3,3,335.6,239.9,97.2,38.1
16,37,120,169,2,0,2,2,1,0,3,1,30.8,66.60000000000001,216.0,306.2
69,15,6,24,3,1,2,3,2,0,2,3,126.69999999999999,28.5,11.8,44.7
62,108,58,92,3,0,1,1,2,1,3,1,114.10000000000001,193.4,102.9,166.1
198,46,58,152,1,3,0,0,1,1,3,0,356.90000000000003,86.3,101.4,273.6
52,136,49,5,2,0,1,2,3,0,0,2,93.60000000000001,244.8,89.7,10.0
49,20,56,55,1,1,2,0,2,1,3,2,87.7,36.5,100.8,97.0
64,36,5,174,0,1,2,2,3,2,1,1,112.2,64.3,11.0,315.2
13,51,141,56,0,1,3,0,3,1,3,3,20.400000000000002,92.3,255.3,97.8
68,25,1,47,1,3,0,3,0,2,0,0,123.9,47.5,1.8,89.10000000000001
168,24,32,58,3,2,2,1,0,0,1,3,306.90000000000003,46.2,59.6,102.9
151,53,31,22,2,1,0,1,3,0,0,0,271.8,96.9,55.800000000000004,41.1
40,37,72,29,1,1,0,3,2,0,0,0,71.5,68.10000000000001,129.6,56.7
10,12,43,11,0,0,0,2,3,0,3,0,15.0,21.6,74.4,22.8
18,45,100,70,3,2,3,0,3,3,1,0,33.9,81.0,183.5,126.0
116,51,89,69,1,1,3,0,3,0,3,1,207.3,93.3,161.70000000000002,123.2
31,57,44,8,1,0,1,1,1,3,1,2,56.300000000000004,99.60000000000001,79.7,13.9
43,53,57,26,3,3,3,0,2,3,1,2,79.9,96.9,106.10000000000001,44.800000000000004
123,2,35,26,0,2,2,3,1,1,1,2,220.4,5.6,65.0,49.300000000000004
68,35,53,97,0,3,3,3,3,0,0,1,119.4,67.5,99.9,178.1
87,6,61,32,2,2,1,1,3,2,3,2,156.6,11.8,108.3,57.1
22,166,39,168,0,3,1,3,1,2,3,0,38.6,301.3,68.7,306.90000000000003
54,47,44,1,1,3,2,2,0,0,0,0,98.7,89.10000000000001,82.2,4.8
19,42,129,19,1,3,2,3,3,0,1,0,32.7,80.10000000000001,234.20000000000002,38.7
13,1,63,65,1,2,1,0,3,3,2,1,21.900000000000002,1.7999999999999998,112.9,116.0
48,65,59,39,2,0,2,0,0,1,2,2,89.4,116.0,107.2,68.2
22,4,47,187,2,3,1,0,1,0,0,2,41.6,11.7,86.10000000000001,334.6
43,39,174,47,2,3,1,1,0,0,2,3,80.4,74.7,312.7,83.10000000000001
94,13,7,57,1,3,3,1,3,3,2,3,167.70000000000002,24.900000000000002,15.100000000000001,101.10000000000001
36,61,6,22,0,0,0,3,3,2,0,0,61.8,107.8,10.8,44.1
64,18,24,6,2,2,3,3,0,2,1,0,118.2,33.4,46.7,15.3
176,39,100,51,2,1,3,1,3,3,0,2,316.8,68.7,184.5,91.3
62,53,27,192,1,2,2,3,0,0,0,1,113.10000000000001,98.4,51.6,349.1
90,50,170,4,3,0,2,3,1,1,0,0,165.5,89.0,309.0,11.7
66,160,22,9,1,3,3,2,1,2,0,1,119.3,290.5,44.1,18.2
19,36,57,22,2,3,1,3,3,1,0,3,34.2,68.3,104.10000000000001,41.1
142,128,12,34,1,0,1,2,2,1,0,0,255.10000000000002,229.4,23.1,64.2
33,183,13,59,2,1,3,2,2,2,3,1,60.4,328.90000000000003,24.900000000000002,108.2
15,68,141,53,2,3,3,0,1,2,2,2,29.0,124.9,256.3,93.4
12,56,117,53,2,1,0,3,2,0,3,2,22.6,102.3,207.6,97.9
49,168,14,95,2,1,3,0,3,1,2,2,88.2,302.90000000000003,27.7,169.0
69,16,18,108,1,2,3,3,0,2,1,3,125.7,29.8,35.9,195.9
0,59,149,131,2,2,3,0,1,3,1,0,0.0,106.2,271.7,235.8
156,57,26,51,1,0,2,0,1,3,2,0,281.3,99.60000000000001,47.800000000000004,91.8
15,2,192,56,3,1,2,1,2,2,2,2,29.5,3.0999999999999996,346.6,100.3
154,119,41,15,2,1,1,1,3,2,3,0,277.2,213.70000000000002,72.3,28.5
198,156,134,51,1,2,0,1,1,0,0,1,356.90000000000003,283.8,241.20000000000002,92.3
141,88,5,22,0,2,1,1,2,3,1,3,251.8,158.4,9.5,38.1
46,38,186,63,1,1,3,1,1,1,3,1,83.3,68.9,336.3,113.9
24,79,189,66,0,2,3,2,0,3,3,0,43.2,142.20000000000002,341.7,121.8
56,50,22,55,1,2,2,0,0,3,2,2,102.3,90.0,40.6,97.0
110,42,1,67,0,1,1,0,0,3,3,3,198.0,74.10000000000001,0.2999999999999998,117.60000000000001
80,38,14,11,3,3,1,1,0,0,0,2,148.5,72.9,26.7,19.3
15,31,10,60,0,2,0,2,3,2,1,0,24.0,56.800000000000004,17.0,111.0
171,62,18,34,3,2,0,3,2,2,0,0,310.3,112.60000000000001,32.4,65.7
63,29,170,66,2,1,1,1,3,3,1,2,113.4,50.7,306.5,118.3
161,15,174,132,3,0,3,0,0,0,0,0,294.3,27.0,317.7,237.6
30,5,7,58,0,0,1,1,0,3,3,2,54.0,6.0,11.1,103.9
32,66,68,64,3,1,3,0,2,3,1,0,60.1,117.3,125.9,115.2
51,51,52,19,2,3,1,3,0,1,2,1,94.8,95.3,93.10000000000001,37.7
54,136,33,69,3,3,1,2,2,0,2,3,99.7,249.3,58.9,124.2
55,180,9,44,3,0,1,1,3,1,3,2,100.5,323.0,14.7,78.7
39,44,0,51,1,1,1,2,1,0,3,0,70.7,80.7,0.0,94.8
13,15,183,28,1,3,0,2,0,2,1,2,24.900000000000002,29.5,328.40000000000003,51.4
27,16,129,50,2,0,1,1,2,3,2,0,49.6,25.8,231.70000000000002,91.5
61,23,29,32,0,2,2,1,2,0,1,3,107.8,44.4,54.2,56.1
33,44,84,55,3,3,0,2,3,0,3,0,60.9,83.7,148.20000000000002,102.0
65,30,57,26,2,0,2,1,2,3,0,1,118.0,51.0,105.60000000000001,47.300000000000004
29,21,46,17,0,0,1,2,0,1,2,1,52.2,36.800000000000004,82.3,32.6
69,61,1,13,3,2,1,1,2,3,0,3,126.69999999999999,109.8,3.3,21.900000000000002
146,43,17,14,3,2,2,1,3,2,3,2,264.3,78.4,30.6,24.7
20,192,68,180,1,2,2,0,2,0,2,0,35.5,348.6,123.4,324.0
49,4,44,51,0,2,3,3,0,0,0,1,88.2,10.2,83.7,95.3
118,127,13,57,2,3,3,1,1,1,1,2,214.4,232.1,26.900000000000002,102.10000000000001
45,57,2,29,3,1,3,1,2,1,0,0,83.5,103.10000000000001,8.1,53.7
65,66,42,29,3,1,1,0,1,0,3,1,120.5,120.3,74.10000000000001,51.2
61,35,42,40,3,0,1,1,1,2,0,2,113.3,61.0,77.10000000000001,71.5
142,112,12,36,0,0,3,0,0,2,2,1,255.6,199.6,24.1,63.8
1,67,12,112,1,2,3,1,1,0,3,0,2.3,123.60000000000001,23.1,203.1
26,25,51,173,2,2,3,1,3,2,3,2,46.800000000000004,46.0,93.3,310.90000000000003
70,12,33,22,0,3,0,0,3,0,1,1,123.0,26.1,58.4,38.6
26,82,48,67,1,3,1,0,1,2,1,1,47.300000000000004,150.1,86.9,119.60000000000001
49,47,28,42,2,3,1,2,2,0,0,1,89.2,89.10000000000001,51.9,77.60000000000001
40,2,66,21,2,0,3,2,1,0,0,2,74.0,3.6,123.3,38.800000000000004
51,55,2,68,1,2,2,3,0,2,3,0,93.3,100.0,3.5999999999999996,126.9
16,23,69,22,0,3,0,1,1,3,1,0,27.8,42.9,123.2,41.1
3,7,22,12,1,2,0,3,0,3,3,2,6.9,12.6,36.6,24.1
56,34,88,65,0,0,3,2,2,3,2,2,98.8,58.2,160.9,118.0
108,20,38,77,3,2,2,3,1,2,3,1,197.9,37.0,68.4,142.1
41,106,198,178,1,1,3,3,3,1,0,1,72.3,191.3,360.90000000000003,323.90000000000003
18,196,11,35,3,3,0,2,3,2,1,0,33.9,355.3,18.8,66.0
24,190,65,18,1,1,2,0,3,1,0,3,41.7,342.5,120.0,29.4
8,32,1,66,3,1,1,0,3,3,1,2,15.899999999999999,56.1,2.3,116.8
64,7,168,35,3,0,0,0,2,2,3,2,117.7,10.6,299.40000000000003,61.0
52,54,17,197,0,2,0,2,1,2,1,2,92.60000000000001,98.2,29.6,355.6
182,66,62,2,3,1,2,2,3,0,2,1,329.1,120.3,112.60000000000001,5.6
58,14,167,69,0,0,1,0,2,1,0,2,102.4,24.2,302.1,122.2
66,3,21,1,0,0,2,0,1,2,2,1,117.8,3.4000000000000004,38.800000000000004,0.8
140,33,69,18,0,1,2,1,2,2,1,3,250.0,58.9,126.2,30.9
85,75,185,20,1,0,1,1,3,0,1,0,151.5,135.0,333.5,37.5
53,59,55,45,2,0,0,3,0,2,1,2,98.4,104.2,98.0,83.5
30,10,39,169,1,1,1,3,0,0,3,1,55.5,19.5,68.7,307.7
63,4,84,45,1,2,3,0,3,0,3,1,111.9,10.2,152.70000000000002,80.0
15,60,157,12,1,1,2,1,1,1,1,2,27.5,108.5,284.6,21.1
31,55,0,40,0,0,0,2,2,0,3,1,53.800000000000004,99.0,0.0,74.0
53,2,46,10,1,0,1,1,1,2,3,2,95.9,1.6,81.3,17.5
10,4,51,5,2,0,1,1,3,2,3,3,18.0,5.2,90.3,7.5
66,164,34,67,3,3,2,3,2,1,0,2,121.3,298.7,64.2,123.10000000000001
18,42,66,0,1,1,1,1,0,2,1,1,33.9,75.10000000000001,119.3,0.0
52,95,38,0,3,3,1,0,0,0,1,1,98.10000000000001,175.5,68.9,0.0
77,27,23,23,3,1,1,1,1,0,0,1,142.1,50.1,42.9,41.9
17,63,40,47,2,0,2,1,3,2,2,3,30.6,111.4,73.0,83.10000000000001
158,13,27,40,3,3,3,2,1,2,0,0,287.90000000000003,25.900000000000002,53.1,75.0
44,19,33,101,0,3,1,1,1,2,0,1,78.2,36.7,60.9,182.3
199,33,69,63,1,1,2,3,1,1,1,3,358.7,59.9,126.2,114.9
140,38,41,34,0,0,1,0,1,0,1,3,251.0,68.4,74.3,58.2
64,20,54,32,0,0,1,1,3,3,2,2,112.2,33.0,96.7,57.1
19,26,140,6,1,1,1,3,0,2,0,0,35.7,46.300000000000004,253.5,15.3
35,133,20,104,3,0,1,2,1,3,0,0,66.5,236.4,37.5,190.20000000000002
22,70,146,8,1,2,0,2,3,3,1,2,38.1,126.0,261.8,15.399999999999999
121,31,83,42,1,3,1,1,0,3,2,3,219.3,57.300000000000004,148.9,74.10000000000001
10,180,22,136,0,0,1,3,2,0,0,1,16.0,324.0,41.1,248.3
165,176,69,6,1,2,0,3,1,2,1,1,297.5,317.8,123.2,14.3
65,1,161,17,0,3,1,1,3,2,3,2,114.0,4.3,288.3,30.1
18,123,33,17,2,1,2,1,1,1,3,3,34.4,221.9,59.4,29.1
29,59,60,9,2,1,1,2,3,0,3,3,52.2,107.7,106.5,16.2
17,13,74,56,0,1,0,1,2,0,1,2,28.6,24.900000000000002,132.20000000000002,100.3
9,130,57,19,2,2,3,3,2,0,3,2,17.2,237.0,104.10000000000001,36.7
15,85,30,121,3,1,1,2,1,3,0,1,30.5,151.5,55.5,219.8
20,180,24,62,2,0,1,2,3,1,3,0,36.0,323.0,41.7,114.60000000000001
42,39,199,102,2,3,0,2,3,1,0,3,75.60000000000001,73.7,358.2,183.6
134,192,66,10,0,3,3,1,0,2,2,1,241.20000000000002,348.1,121.3,18.5
18,39,57,54,0,3,1,2,1,1,1,0,31.4,73.7,103.10000000000001,100.2
25,24,182,20,0,3,0,2,0,0,2,1,45.0,47.7,325.6,38.0
8,50,10,36,0,2,2,3,0,3,3,1,14.4,90.0,18.0,68.3
186,34,63,41,0,2,3,2,0,2,2,1,334.8,62.2,115.9,75.8
61,40,30,11,3,2,2,0,2,1,2,1,112.3,74.0,55.0,18.8
38,11,65,48,1,0,2,0,3,1,2,1,66.9,18.8,118.0,85.4
0,61,0,34,0,1,0,0,3,3,2,1,0.0,108.3,0.0,60.2
3,27,10,65,2,1,3,3,3,2,3,0,5.4,48.1,19.5,121.5
53,46,33,32,3,0,2,3,3,3,1,0,96.9,79.8,61.4,62.1
136,52,50,42,3,3,3,2,1,3,0,0,248.3,95.10000000000001,94.5,78.60000000000001
68,110,38,31,3,2,0,1,2,1,1,3,124.9,200.0,67.4,54.300000000000004
28,45,153,3,3,3,0,1,1,3,0,2,53.9,82.5,275.40000000000003,4.9
40,13,195,20,1,2,2,3,1,3,0,1,72.5,23.400000000000002,354.0,39.5
46,68,5,185,0,0,2,2,0,2,1,2,82.8,120.4,11.0,334.0
28,32,43,33,1,0,2,2,1,2,2,2,50.9,55.6,78.4,60.4
36,144,16,24,1,1,3,2,3,2,0,1,63.3,258.7,33.3,45.2
2,177,36,111,2,3,2,2,3,1,2,2,3.5999999999999996,322.1,65.8,200.8
32,68,178,21,3,0,3,1,0,1,2,2,62.1,121.4,322.90000000000003,37.300000000000004
44,15,121,122,3,2,3,2,2,2,1,0,81.7,28.0,221.3,222.6
1,28,61,37,1,1,3,1,2,2,0,2,1.2999999999999998,49.9,114.3,66.10000000000001
62,32,17,26,3,1,3,2,3,3,3,1,113.10000000000001,56.1,32.1,48.800000000000004
40,30,47,33,2,1,1,1,2,0,1,3,73.0,55.5,85.10000000000001,57.9
10,53,40,85,2,1,0,3,0,2,1,1,21.0,94.9,71.0,156.5
31,47,35,13,1,0,3,2,2,0,2,3,55.300000000000004,84.60000000000001,65.5,23.400000000000002
6,53,53,45,1,3,3,1,2,3,2,3,10.3,96.9,97.9,79.5
46,39,19,64,2,1,0,2,0,2,3,0,85.8,69.7,31.200000000000003,118.2
25,161,25,24,3,1,2,3,0,1,3,0,49.5,290.3,45.0,47.7
49,59,166,20,1,2,1,2,3,2,1,2,86.7,107.2,299.3,37.0
71,22,9,24,3,3,0,0,3,2,2,0,129.3,42.1,14.2,43.2
1,57,194,181,2,1,1,1,2,2,3,0,2.8,102.10000000000001,347.7,327.3
43,179,54,47,2,0,2,0,0,1,2,2,80.4,321.2,98.2,82.60000000000001
63,25,126,37,3,0,2,0,0,1,0,0,117.9,44.0,229.8,66.60000000000001
0,37,48,112,3,0,0,3,2,1,2,1,0.0,65.60000000000001,84.4,205.1
34,47,37,32,3,0,0,2,2,3,3,1,63.7,81.60000000000001,63.60000000000001,59.6
40,23,14,50,1,0,1,3,2,0,3,3,71.5,41.4,23.7,91.5
69,3,69,69,1,0,2,0,3,3,2,1,122.7,2.4000000000000004,125.2,123.2
2,149,66,17,1,3,2,2,3,0,2,1,2.0999999999999996,272.7,119.8,32.6
185,68,63,55,3,1,1,3,1,3,3,3,336.5,120.9,111.9,100.5
43,63,64,14,2,0,1,1,1,0,1,2,79.4,113.4,115.7,24.7
14,23,1,127,1,1,2,0,0,2,2,2,26.7,40.9,2.8,226.6
154,32,25,184,1,3,1,1,3,0,3,1,275.7,62.1,43.5,331.7
70,56,62,20,2,2,3,3,3,1,3,2,126.0,102.8,113.10000000000001,38.5
2,52,59,14,3,2,0,3,0,3,3,0,8.1,93.60000000000001,103.2,29.7
16,42,95,34,1,1,3,3,0,1,1,2,30.3,76.10000000000001,174.5,63.7
116,12,110,20,3,0,1,2,3,2,2,2,210.3,19.6,197.5,37.0
33,40,26,72,1,2,0,2,1,2,2,1,59.9,73.0,44.800000000000004,131.6
198,177,66,51,3,0,2,1,2,1,1,1,358.90000000000003,317.6,120.8,92.3
7,183,130,6,2,1,3,2,0,0,2,2,15.6,330.90000000000003,236.5,11.8
105,20,11,53,2,0,2,2,2,2,0,3,190.0,34.0,22.8,95.4
22,68,71,53,1,1,1,2,0,3,1,3,41.1,120.9,128.3,95.4
52,55,46,113,0,3,2,0,3,3,2,2,90.60000000000001,100.5,83.8,201.4
62,28,113,53,2,0,1,0,0,1,3,0,114.60000000000001,49.4,201.9,95.4
49,25,158,16,0,2,2,3,0,1,3,1,88.2,47.0,284.40000000000003,32.3
43,33,59,29,2,3,2,2,2,0,0,2,78.4,63.9,109.2,53.2
19,7,54,31,1,2,1,3,1,1,2,2,34.7,14.6,96.7,58.300000000000004
26,177,10,27,1,1,1,1,0,1,1,2,48.300000000000004,319.1,18.5,48.1
181,18,3,65,1,3,3,3,0,1,0,3,327.3,35.9,9.9,118.5
190,58,44,54,1,0,3,2,0,0,3,0,343.5,104.4,80.7,100.2
82,38,59,60,2,2,0,2,1,1,1,3,149.6,70.4,105.2,108.0
171,37,4,9,1,2,1,3,0,3,1,3,309.3,66.60000000000001,7.699999999999999,17.7
55,62,72,26,2,1,0,0,2,0,3,0,100.0,113.10000000000001,126.6,46.800000000000004
22,30,25,31,2,3,0,2,2,1,0,1,40.6,57.5,45.0,57.800000000000004
41,30,60,148,1,2,3,3,3,1,0,3,72.3,56.0,112.5,267.90000000000003
29,142,68,63,0,2,0,1,0,3,1,2,52.2,255.60000000000002,121.4,112.9
66,142,17,14,1,1,3,3,1,0,3,2,119.3,257.1,32.1,27.7
